username,domain,name,slug,is_primary
sithubo_pt,newsmast.social,Women’s Voices,women_voices,false
sithubo_pt,newsmast.social,Breaking News,breaking_news,true
ikuturso,mastodon.social,US Politics,us_politics,false
khabeko,techhub.social,AI,ai,false
wysteria,baraag.net,Space,space,false
wysteria,baraag.net,Visual Arts,visual_arts,false
wysteria,baraag.net,Programming,programming,true
khabeko,techhub.social,Biology,biology,false
khabeko,techhub.social,Breaking News,breaking_news,false
khabeko,techhub.social,Chemistry,chemistry,false
khabeko,techhub.social,Engineering,engineering,false
OlPatchy2Eyes,ieji.de,Environment,environment,false
ikuturso,mastodon.social,Weather,weather,false
ikuturso,mastodon.social,Ukraine Invasion,ukraine_invasion,true
steffoz,mastodon.social,Poverty & Inequality,poverty_inequality,false
steffoz,mastodon.social,Programming,programming,false
steffoz,mastodon.social,Mental Health & Wellbeing,mental_health_wellbeing,true
OlPatchy2Eyes,ieji.de,Climate change,climate_change,false
GlobalRewilding,newsmast.social,Academia & Research,academia_research,false
GlobalRewilding,newsmast.social,Climate change,climate_change,false
GlobalRewilding,newsmast.social,Environment,environment,false
GlobalRewilding,newsmast.social,Government & Policy,government_policy,false
khaled57,newsmast.social,Creative Arts,creative_arts,false
khaled57,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
khaled57,newsmast.social,Food & Drink,food_drink,false
khaled57,newsmast.social,Humour,humour,false
khaled57,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
khaled57,newsmast.social,Nature & Wildlife,nature_wildlife,false
khaled57,newsmast.social,Pets,pets,false
khaled57,newsmast.social,Poverty & Inequality,poverty_inequality,false
khaled57,newsmast.social,Puzzles,puzzles,false
khaled57,newsmast.social,Travel,travel,false
khaled57,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,true
GlobalRewilding,newsmast.social,Science,science,false
